station_address,latitude,longitude,free_bikes,ID,place_name,rating,place_address,result_ID
Ossington Ave / College St,43.6544915,-79.422634,2,50,Bellwoods Brewery,4.0,124-126 Ossington Avenue,990
Ossington Ave / College St,43.6544915,-79.422634,2,50,Pizzeria Libretto,4.0,221 Ossington Avenue,991
Ossington Ave / College St,43.6544915,-79.422634,2,50,College Falafel,4.0,450 Ossington Ave,992
Ossington Ave / College St,43.6544915,-79.422634,2,50,Mamakas Taverna,4.0,80 Ossington Avenue,993
Ossington Ave / College St,43.6544915,-79.422634,2,50,Enoteca Sociale,4.0,1288 Dundas St W,994
Ossington Ave / College St,43.6544915,-79.422634,2,50,Union,4.0,72A Ossington Avenue,995
Ossington Ave / College St,43.6544915,-79.422634,2,50,The Night Baker,4.0,825 College Street,996
Ossington Ave / College St,43.6544915,-79.422634,2,50,The Daily Dumpling Wonton Co,4.0,792 College St,997
Ossington Ave / College St,43.6544915,-79.422634,2,50,Taverniti,4.0,591 College Street,998
Ossington Ave / College St,43.6544915,-79.422634,2,50,La Bella Managua,4.5,872 Bloor Street W,999
Ossington Ave / College St,43.6544915,-79.422634,2,50,Imanishi Japanese Kitchen,4.0,1330 Dundas Street W,1000
